angry,dates,haha,like,love,messages,sad,wow,url
0,2017-03-15T01:00:00+0000,1,9,0,Republicanos intentan obtener apoyo para reforma de salud http://bit.ly/2mXerbe,0,0,http://bit.ly/2mXerbe
0,2017-03-15T00:05:29+0000,0,47,3,"¡Cada gota de sudor vale! ¿Viste la rutina de hoy? Los ejercicios incluyen movimientos cardiovasculares que te ayudarán a quemar grasa a gran escala. http://buff.ly/2mGkb7i
Ponte #Enformaconestilos #EstilosRD",0,0,http://buff.ly/2mGkb7i
0,2017-03-14T20:40:00+0000,2,13,0,En Cancino Adentro esperan por el Cañero para asfaltar la calle principal http://buff.ly/2nksFE1,0,0,http://buff.ly/2nksFE1
4,2017-03-14T18:36:46+0000,6,66,0,Evidencia indica por qué no se utilizó la prueba de parafina a Blas Peralta http://bit.ly/2moZmet,1,7,http://bit.ly/2moZmet
0,2017-03-14T13:10:33+0000,2,100,2,"“Yo me he sentido emigrante toda mi vida”

Aquí entrevista a Ricardo Montaner http://buff.ly/2noWwIl",0,0,http://buff.ly/2noWwIl
0,2017-03-14T12:00:00+0000,0,21,1,Estados preparan reacción al nuevo decreto migratorio de Donald J. Trump http://bit.ly/2mlqooc,0,0,http://bit.ly/2mlqooc
0,2017-03-14T06:00:00+0000,0,3,0,Reforma del Maracaná tuvo una sobrefacturación de 66 millones de dólares http://bit.ly/2lUSk6a,0,0,http://bit.ly/2lUSk6a
0,2017-03-14T01:40:00+0000,0,34,0,Presidente de Haití promete regularizar el transporte tras accidente de bus http://bit.ly/2nygEXT,0,2,http://bit.ly/2nygEXT
0,2017-03-13T21:42:30+0000,0,23,1,¡Estamos en la cuarta semana del reto #Enformaconestilos! Los ejercicios de hoy van enfocados a incrementar la fuerza corporal. ¿Quiénes asumieron el reto? Los que aún no empiezan pueden ponerse al día pues los  ejercicios y toda la información está aquí http://buff.ly/2mE5Ny0 #EstilosRD,0,0,http://buff.ly/2mE5Ny0
0,2017-03-13T16:20:00+0000,0,34,0,Tribunal de New Hampshire declara culpable a dominicano por asesinato http://bit.ly/2mj0XU6,0,3,http://bit.ly/2mj0XU6
0,2017-03-13T15:58:59+0000,0,61,3,"Al ser rico en proteínas, el hummus ayuda a combatir los ataques de hambre y mantiene equilibrados los niveles de azúcar.
Iniciamos ya la cuarta semana del reto #Enformaconestilos para un cuerpo fitness. http://buff.ly/2mE5Ny0 #EstilosRD",0,2,http://buff.ly/2mE5Ny0
2,2017-03-12T23:00:00+0000,0,138,1,Pronostican tormenta de nieve en noreste de Estados Unidos http://bit.ly/2mB5Ryd,8,13,http://bit.ly/2mB5Ryd
0,2017-03-12T17:45:00+0000,0,212,4,"Con ‘triple doble’, LeBron corta racha negativa de Cavs http://bit.ly/2lQIQsi",1,0,http://bit.ly/2lQIQsi
13,2017-03-12T14:40:00+0000,73,193,2,Administrador de Edesur dice que ataques a Punta Catalina causan pérdidas al Estado por más de U$200 millones http://bit.ly/2lQhK4x,1,19,http://bit.ly/2lQhK4x
0,2017-03-12T12:21:23+0000,259,10560,837,"#VIDEO Tony Peña bailando dembow, memes y mensajes virales en una noche eufórica tras el triunfo dominicano ante Estados Unidos en el Clásico Mundial de Béisbol http://buff.ly/2nbZaV9",2,9,http://buff.ly/2nbZaV9
2,2017-03-12T01:20:00+0000,1,184,1,Los glaciares de los Alpes italianos se rinden al cambio climático http://buff.ly/2nqXaUL,51,24,http://buff.ly/2nqXaUL
0,2017-03-11T22:30:01+0000,9,1889,96,Minuto a minuto: Ya está la alineación de ambos equipos #CMB http://buff.ly/2mdi3C5,0,2,http://buff.ly/2mdi3C5
0,2017-03-11T15:30:00+0000,1,26,0,Las mejores fotos de la semana en América Latina http://buff.ly/2mvlsxH,0,1,http://buff.ly/2mvlsxH
0,2017-03-11T07:00:00+0000,0,12,0,Guatemala: tragedia en albergue apunta a responsabilidad estatal http://buff.ly/2neQZ7c,1,0,http://buff.ly/2neQZ7c
0,2017-03-10T21:20:00+0000,2,162,2,Porqué bajaron en 44% las detenciones de ilegales en la frontera entre México y Estados Unidos http://buff.ly/2muHjH9,0,4,http://buff.ly/2muHjH9
6,2017-03-10T17:43:06+0000,3807,3637,472,"Niños interrumpen una seria entrevista en vivo, y las redes colapsan http://buff.ly/2mQ3lVH",9,65,http://buff.ly/2mQ3lVH
3,2017-03-10T15:32:44+0000,269,622,17,Andrés Navarro ve caída como “un llamado de Dios” http://buff.ly/2m8cQeR,8,65,http://buff.ly/2m8cQeR
0,2017-03-10T01:59:26+0000,29,3265,358,"Dominicanos celebran el cuadrangular de José Bautista, en la sexta entrada del partido de este jueves entre #Canadá y #Dominicana en el #ClásicoMundialdeBéisbol. Vídeo: Instagram/@wbc.dominicanrepublic

Sigue aquí las incidencias del partido minuto a minuto http://bit.ly/2m5yHTY",0,5,http://bit.ly/2m5yHTY
0,2017-03-10T00:11:07+0000,0,20,0,Exigen solución de problemas básicos en comunidad de La Vega http://bit.ly/2mMBTIv,0,0,http://bit.ly/2mMBTIv
0,2017-03-09T21:40:00+0000,238,2852,379,"Dellín Betances (@dbetances68), relevista del equipo dominicano del Clásico Mundial de Béisbol, compartió a través de Instagram el desayuno del conjunto criollo que defenderá su campeonato a partir de este jueves a las 7:00 P.M. ante Canada. 

Más detalles aquí: http://bit.ly/2lIHboI",2,20,http://bit.ly/2lIHboI
0,2017-03-09T20:19:32+0000,0,5,0,ENTRA Y VOTA: ¿Considera satisfactorio los actos realizados por el Estado para la celebración del bicentenario de Francisco del Rosario Sánchez? http://buff.ly/2lIxB56,3,0,http://buff.ly/2lIxB56
8,2017-03-09T19:40:00+0000,859,1810,22,"El Ministro de Educación está en reposo tras caída en la entrada de la Catedral, informa portavoz http://bit.ly/2nb0lAB",146,439,http://bit.ly/2nb0lAB
21,2017-03-09T11:00:00+0000,172,1209,28,"Encuentran en Brasil papeles de pagos a Odebrecht por obras dominicanas.

Son tratos financieros de República Dominicana y bancos extranjeros http://bit.ly/2nguLRb",7,154,http://bit.ly/2nguLRb
19,2017-03-09T02:00:01+0000,7,79,4,Danilo Medina: Francisco del Rosario Sánchez mantuvo vivos anhelos libertarios http://bit.ly/2mnqk9B,1,0,http://bit.ly/2mnqk9B
0,2017-03-09T01:40:01+0000,4,33,0,Senado Rep. Dom. aprueba en segunda lectura el proyecto que modifica el Sistema Dominicano de Calidad http://bit.ly/2mnlhWK,0,1,http://bit.ly/2mnlhWK
3,2017-03-07T02:40:00+0000,0,8,0,Ben Carson compara la inmigración a EE.UU. con la esclavitud http://bit.ly/2lVCrZ2,0,1,http://bit.ly/2lVCrZ2
14,2017-03-06T18:30:01+0000,1,122,1,Rocían con ácido del diablo a joven en Boca Chica http://bit.ly/2mbAecW,75,69,http://bit.ly/2mbAecW
0,2017-03-06T17:50:00+0000,2,28,3,En #EstilosRD: Cien roles y una única mujer http://bit.ly/2lOxoc3,2,0,http://bit.ly/2lOxoc3
0,2017-03-06T13:39:29+0000,0,29,1,"Estamos en la semana tres; es hora de intensificar los ejercicios que benefician nuestra parte inferior. Ponte en  #Enformaconestilos. 
Encuentra los vídeos con ejercicios, el plan nutricional y toda la información aquí http://buff.ly/2mWGCop #EstilosRD",0,0,http://buff.ly/2mWGCop
0,2017-03-05T14:00:00+0000,0,22,0,#VIDEO: ¿Por qué más de 100 millones de personas usan Telegram? http://bit.ly/2mSZXXw,0,0,http://bit.ly/2mSZXXw
0,2017-03-05T08:00:00+0000,0,4,0,Aquí todos somos primos #Lecturas http://buff.ly/2m9j01y,0,0,http://buff.ly/2m9j01y
0,2017-03-05T04:00:00+0000,0,100,0,La NBA quiere cambios al Juego de Estrellas http://buff.ly/2mEqYRz,2,0,http://buff.ly/2mEqYRz
1,2017-03-03T22:40:00+0000,0,26,0,"El Titicaca,el mítico lago de los incas,cada vez más contaminado http://buff.ly/2mOQ90q",12,0,http://buff.ly/2mOQ90q
4,2017-03-03T16:01:36+0000,366,2826,58,La dominicana que todos comparan con Rihanna http://buff.ly/2lmnjrt,2,152,http://buff.ly/2lmnjrt
31,2017-03-03T14:31:31+0000,38,197,7,"Bajan RD$4.00 al GLP; precios de gasolina, gasoil y Fuel Oil suben hasta RD$1.50 http://buff.ly/2mNQvEO",1,11,http://buff.ly/2mNQvEO
1,2017-03-03T11:45:00+0000,0,12,0,DE BUENA TINTA: Los muertos mataron al CEA... #DLOpinión http://bit.ly/2m1HtE2,0,0,http://bit.ly/2m1HtE2
0,2017-03-02T21:20:00+0000,0,79,0,No está “amarrado” que Franco sea sustituto de Beltré en Clásico de Béisbol http://buff.ly/2lYXLPO,0,0,http://buff.ly/2lYXLPO
0,2017-03-02T20:10:00+0000,0,20,0,Comité Central del PLD se reunirá el sábado 11 de marzo http://buff.ly/2lZjkzF,0,0,http://buff.ly/2lZjkzF
3,2017-03-02T18:40:00+0000,3,26,1,Seccionales del PLD y dirigentes del Comité Central en EUA y Canadá reafirman respaldo al gobierno http://buff.ly/2lYQsHQ,0,0,http://buff.ly/2lYQsHQ
0,2017-03-01T23:50:00+0000,1,16,0,Miguel A. Lama: “El Presidente fomenta el crecimiento económico desde las zonas francas” http://bit.ly/2lebH9P,0,1,http://bit.ly/2lebH9P
34,2017-03-01T19:15:01+0000,63,2611,15,"Sepultan los restos de hombre que murió tras ingerir sin parar una botella de tequila, familiares exigen justicia http://buff.ly/2lXmrX9",661,179,http://buff.ly/2lXmrX9
0,2017-03-01T17:29:44+0000,0,134,8,"Que el salmón nunca falte en tu dieta. Es bajo en calorías, rico en vitaminas y proteínas, y su consumo previene las enfermedades cardiovasculares. Ponte #EnformaconEstilos y sigue el reto para un cuerpo fitness en 8 semanas aquí http://buff.ly/2lznSKl   #EstilosRD",0,0,http://buff.ly/2lznSKl
8,2017-03-01T11:00:02+0000,100,666,2,Confusión en la PoliciaNacionalRD por desinformación sobre aumentos http://bit.ly/2lmBY0T,14,43,http://bit.ly/2lmBY0T
32,2017-02-28T20:46:50+0000,0,152,9,Condenan a 20 años de prisión a acusado de violar a un niño de siete años http://bit.ly/2mBG479,3,5,http://bit.ly/2mBG479
0,2017-02-28T19:59:37+0000,2,1525,136,Abren función extra del concierto de Ricardo Montaner y Sin Bandera http://buff.ly/2lTqcwY,6,46,http://buff.ly/2lTqcwY
3,2017-02-28T19:50:02+0000,255,807,15,Avanzan los preparativos para concierto sorpresa de Vakeró http://buff.ly/2m44icn,0,23,http://buff.ly/2m44icn
0,2017-02-28T19:37:00+0000,2,11,0,Trump invita a familiares de asesinados por inmigrantes a su discurso ante el Congreso http://buff.ly/2m4cXLU,0,1,http://buff.ly/2m4cXLU
0,2017-02-28T17:55:01+0000,0,142,9,"Ministerio de Educación entrega 1,014 instrumentos a bandas musicales de 47 centros educativos http://bit.ly/2lSW58M",0,1,http://bit.ly/2lSW58M
15,2017-02-28T15:00:04+0000,129,408,1,"Camioneta circula sobrecargada de pasajeros, en violación a la ley http://buff.ly/2mAtu8k",7,35,http://buff.ly/2mAtu8k
104,2017-02-28T12:56:30+0000,64,2477,23,"Joven muere tras tomarse una botella de tequila sin parar en La Romana. 

Aquí los detalles http://buff.ly/2lROves",1106,954,http://buff.ly/2lROves
2,2017-02-28T10:00:02+0000,3,17,0,AM: ¿Cómo se llega a un país de clases medias? #DLOpinión http://bit.ly/2l6uTGA,1,0,http://bit.ly/2l6uTGA
0,2017-02-28T03:00:00+0000,0,29,3,El Senado de EE.UU. confirma a Wilbur Ross como secretario de Comercio de Trump http://bit.ly/2m0cqup,0,0,http://bit.ly/2m0cqup
0,2017-02-27T22:13:40+0000,50,1620,115,"Atraídos por el anuncio de que Romeo Santos se presentará hoy en Baní, cientos de personas se han dado cita a la Plaza Cultural, en los alrededores del ayuntamiento local, donde cada 27 de febrero se corona al rey del carnaval municipal. Vídeo: #DiarioLibre/Martín Castro

Aquí más detalles http://bit.ly/2l62CzT",7,12,http://bit.ly/2l62CzT
2,2017-02-27T20:20:00+0000,5,405,23,"Monseñor Ozoria: “Se hace patria cuando se persigue el bienestar de todos”, no intereses personales http://bit.ly/2lNcqNT",0,1,http://bit.ly/2lNcqNT
32,2017-02-27T10:45:00+0000,33,358,5,Danilo Medina rinde cuentas hoy a la Nación ante la Asamblea Nacional http://bit.ly/2mAy8SW,3,4,http://bit.ly/2mAy8SW
1,2017-02-26T23:15:00+0000,0,17,0,"Cristianos egipcios huyen del Sinaí por cuarto día consecutivo http://bit.ly/2lJpB2d 

Temen los ataques del grupo “Estado Islámico”.",8,1,http://bit.ly/2lJpB2d
46,2017-02-26T11:30:00+0000,84,423,5,Gestión de Danilo Medina sumó más de 150 mil empleados a nómina pública http://buff.ly/2mq5ogh,9,48,http://buff.ly/2mq5ogh
0,2017-02-26T01:00:03+0000,0,37,0,Los mundos paralelos de la política exterior estadounidense http://buff.ly/2llBc5d,0,0,http://buff.ly/2llBc5d
0,2017-02-25T11:45:00+0000,1,99,1,El papa se pregunta si se prepara una “guerra mundial por el agua” http://buff.ly/2lF2B2M,0,10,http://buff.ly/2lF2B2M
3,2017-02-25T10:45:01+0000,1,1369,43,El Malecón se viste de carnaval http://buff.ly/2mmO5Ni,2,5,http://buff.ly/2mmO5Ni
0,2016-12-25T00:50:50+0000,0,70,3,#DiarioLibre te desea Feliz Navidad http://buff.ly/2dWvFCI,0,0,http://buff.ly/2dWvFCI
1,2016-12-23T21:16:02+0000,3,558,7,"Navidad entre lágrimas: el drama de las mujeres encarceladas http://buff.ly/2ioysSB

La periodista Kirsis Díaz visitó la cárcel Najayo Mujeres y conversó con reclusas quienes contaron sus historias sobre cómo pasan la época navideña privadas de libertad. #DiarioLibre/ Romel Cuevas.",277,22,http://buff.ly/2ioysSB
67,2016-12-06T03:03:41+0000,271,2470,163,"La réplica de la Torre Eiffel que instaló el Ayuntamiento de Santo Domingo Oeste en la isleta de la avenida 27 de Febrero, próximo a la Plaza de la Bandera, fue iluminada esta noche con luces navideñas. http://bit.ly/2geaqvo",15,39,http://bit.ly/2geaqvo
0,2016-12-04T18:45:39+0000,0,74,0,"#DiarioLibre te mantiene informado de las actividades del fin de semana a través de su sección #TiempoLibre

Lista de actividades aquí http://buff.ly/2gVJS0E",0,0,http://buff.ly/2gVJS0E
2,2016-09-29T10:15:01+0000,15,117,2,"Avanza el Teleférico Santo Domingo, pero no el pago a propietarios http://bit.ly/2d6dE2b",1,6,http://bit.ly/2d6dE2b
0,2016-09-29T01:40:00+0000,0,40,2,Cientos de niños en México sueñan con viajar a Marte de la mano de la NASA http://bit.ly/2dbe7PB,0,2,http://bit.ly/2dbe7PB
3,2016-09-29T01:20:00+0000,0,19,0,"Los jordanos despedían al escritor Nahed Hattar, muerto a balazos el lunes frente a un tribunal de Ammán ante el que comparecía por la difusión de una caricatura considerada ofensiva para el islam.

Aquí detalles http://bit.ly/2dAUW1s",3,4,http://bit.ly/2dAUW1s
2,2016-09-28T23:00:00+0000,8,438,23,"Rusia, China y Estados Unidos interesados en proyecto europeo de “Aldea Lunar” http://bit.ly/2dE5CPM",1,37,http://bit.ly/2dE5CPM
67,2016-09-28T18:20:23+0000,1,512,15,Sin rampa para discapacitados http://buff.ly/2dDwlvN,155,6,http://buff.ly/2dDwlvN
0,2016-09-28T11:00:00+0000,0,206,6,"Hillary Clinton reapareció el martes reenergizada tras un tenso debate cara a cara con Donald Trump, y retomó los ataques contra su rival, encaminado como ella hacia los estados clave de las presidenciales de noviembre.

Aquí detalles http://bit.ly/2d8ejka",0,0,http://bit.ly/2d8ejka
1,2016-09-28T09:00:00+0000,1,40,3,"El director de la firma aeroespacial SpaceX, Elon Musk reveló en Guadalajara, México, al oeste del país que tiene un ambicioso plan para construir la “ciudad Marte” a través de una flota de naves que transportarán a las personas por 100.000 dólares por viaje.

Aquí detalles http://bit.ly/2d8qmMJ",1,4,http://bit.ly/2d8qmMJ
0,2016-09-22T17:00:00+0000,7,1062,122,Si te lo perdiste: Los extranjeros que decidieron ser dominicanos #Reportaje #Multimedia http://buff.ly/2cFya7z,0,24,http://buff.ly/2cFya7z
0,2016-09-21T11:30:00+0000,1,183,11,"El Ministerio de Interior reporta que entre 2005-2015 un total de 6,566 personas de más de 85 países se naturalizaron como dominicanos.

Diario Libre presenta 12 historias de igual número de extranjeros que recuerdan por qué tomaron esta decisión que repercute en su identidad. http://bit.ly/2cRZdMe",0,2,http://bit.ly/2cRZdMe
61,2016-09-16T01:53:51+0000,2,1774,1,El incendio en el Morro de Montecristi se inició a las 7:00 p.m. http://bit.ly/2d44gNS,1046,908,http://bit.ly/2d44gNS
15,2016-09-14T23:30:27+0000,20,197,3,Sin casco y con tanque http://buff.ly/2csjP00,4,18,http://buff.ly/2csjP00
0,2016-09-11T07:00:00+0000,4,629,19,México se une a Filipinas y Brasil con vacuna del dengue http://buff.ly/2cDclpr,0,4,http://buff.ly/2cDclpr
1,2016-09-11T06:00:00+0000,24,341,11,En Colombia corrigen tatuajes... que tengan errores ortográficos http://buff.ly/2cieBnF,0,8,http://buff.ly/2cieBnF
0,2016-09-11T05:00:00+0000,0,126,3,Filme filipino gana León de Oro en Venecia http://buff.ly/2cicEYl,0,0,http://buff.ly/2cicEYl
24,2016-09-09T00:30:04+0000,2,280,1,Cruzar la Av. George Washington se dificulta aún más http://buff.ly/2cJwFK5,10,7,http://buff.ly/2cJwFK5
6,2016-09-08T13:55:51+0000,25,355,6,"#AHORA: Carniceros de Santiago protestan tras suspensión de energía eléctrica por falta de pago http://bit.ly/2cgerxL

 #DiarioLibre/ Aneudy Tavárez",3,29,http://bit.ly/2cgerxL
0,2016-09-04T13:30:00+0000,6,850,58,"Un viaje de 24 horas en menos de cuatro minutos por la República Dominicana.

Entra aquí http://bit.ly/2bLGvVO y mira el VIDEO completo",0,4,http://bit.ly/2bLGvVO
0,2016-09-04T07:00:00+0000,0,33,1,Facilitador de paz: “No veo posible” volver a guerra con FARC http://bit.ly/2bUmX3w,0,0,http://bit.ly/2bUmX3w
0,2016-09-04T06:00:00+0000,0,223,3,Museo del 11-S abre exposición a 15 años de los ataques http://bit.ly/2co7wAt,15,9,http://bit.ly/2co7wAt
1,2016-09-04T05:00:00+0000,2,375,4,EEUU y China ratifican acuerdo sobre calentamiento global http://bit.ly/2caK38w,0,5,http://bit.ly/2caK38w
1,2016-09-04T04:00:00+0000,1,222,3,Miles de personas se manifiestan “por Europa” en el Reino Unido http://bit.ly/2bO1FpH,0,6,http://bit.ly/2bO1FpH
1,2016-09-03T09:00:00+0000,2,79,5,Protestan contra Temer en Brasil en estreno de película http://bit.ly/2bLoMRu,0,1,http://bit.ly/2bLoMRu
9,2016-09-03T08:00:00+0000,0,126,1,Al menos 13 muertos y 50 heridos en explosión en Pakistán http://bit.ly/2bRr2nq,42,13,http://bit.ly/2bRr2nq
1,2016-09-03T07:00:00+0000,1,246,3,Evacuan a 300 personas de ciudad rebelde siria http://bit.ly/2bRr4vK,63,7,http://bit.ly/2bRr4vK
1,2016-09-03T06:00:00+0000,0,265,12,Rescatan obras de arte de ruinas italianas http://bit.ly/2bJ0Q2K,2,3,http://bit.ly/2bJ0Q2K
0,2016-09-03T05:00:00+0000,0,43,1,Chamanes de Vietnam invocan espíritus para sanar enfermedades http://bit.ly/2bJN1Tb,0,1,http://bit.ly/2bJN1Tb
336,2016-09-02T17:47:27+0000,3,1634,3,"Madre, hija y nieta, entre las víctimas de Invivienda http://bit.ly/2bIsAox",500,95,http://bit.ly/2bIsAox
87,2016-08-29T16:08:21+0000,25,923,7,Jurista cree que la conciliación entre fiscal y el agente de Amet “es un mal ejemplo” http://bit.ly/2bvaSmI,4,32,http://bit.ly/2bvaSmI
0,2016-06-26T17:00:00+0000,0,390,11,"Infografía: ¿Cómo funciona la nueva ampliación del Canal de Panamá?

VIDEO completo aquí http://bit.ly/28YLCF6",1,14,http://bit.ly/28YLCF6
0,2016-06-26T16:30:00+0000,0,51,4,"Chavón mira (todavía más) al futuro

Bajo el nombre de Estudio Para la Investigación Contemporánea, EPIC, este programa se articula en torno a tres enfoques: los pilares clásicos del arte, los medios contemporáneos y el negocio del arte #DL360 

Video: Marvin del Cid

http://bit.ly/28UaFrK",0,0,http://bit.ly/28UaFrK
0,2016-06-26T14:02:00+0000,0,55,0,Cómo “hackear” las formas tradicionales de viajar http://bit.ly/28TLyqv,0,0,http://bit.ly/28TLyqv
0,2016-06-19T15:07:00+0000,1,239,15,"Mochileando por el mundo al estilo dominicano.

Conozca aquí las aventuras del mochilero en el Parque Nacional Denali en Alaska http://bit.ly/1V7R7xx",0,0,http://bit.ly/1V7R7xx
4,2016-06-15T20:08:09+0000,0,459,5,Descartan encontrar con vida a niño atacado por caimán en Disney http://bit.ly/263v0A6,214,29,http://bit.ly/263v0A6
0,2016-06-04T14:13:26+0000,0,83,1,VIDEO: El soprendente vencejito palmar http://bit.ly/25DBd5K,0,0,http://bit.ly/25DBd5K
1,2016-05-27T13:00:13+0000,3,570,24,"Golden State vence a Oklahoma, evita descalificación http://bit.ly/1qOnTf2",0,9,http://bit.ly/1qOnTf2
0,2016-03-26T05:00:00+0000,3,112,3,Estados Unidos dice que mató al número dos del grupo Estado Islámico. Aquí más detalles http://bit.ly/22B1wLJ,0,8,http://bit.ly/22B1wLJ
